,Username,Datetime,Tweet Id,Text,Sentiment
184,MrTwincredible,2020-12-29 02:01:32+00:00,1.34374E+18,@nurseasaurusrex Me thinking about when I had the twins for a vaccination appointment. I can't even imagine now https://t.co/SR2YoogY8r,NA
185,PirateMike911,2020-12-29 01:53:21+00:00,1.34374E+18,Thanks @fordnation - at the current rate of vaccination we will achieve herd immunity in Ontario in 2038. That’s only a bit over 27 years from now! HNY!!!,-1
186,catlin201,2020-12-29 01:53:12+00:00,1.34374E+18,"@matthewlesh The limiting factor to vaccination is mass production, not regulatory approval.  That's the fundamental reason it's taking a long time.",0
187,airnation,2020-12-29 01:53:06+00:00,1.34374E+18,"in #Quebec they didnt even start vaccination  didnt said how  they would proceed didnt get the list od name of people who will get it
governement staff probably got their vaccine during the holydays",-1
188,RAYCHELL20,2020-12-29 01:39:35+00:00,1.34373E+18,"#Covid19 🦠 
#Pfizervaccine
#Vaccination 💉 
#COVID19Ontario #COVID19Canada
#Canada 🇨🇦 https://t.co/qz8D812Gve",0
189,WiscTechCouncil,2020-12-29 01:32:24+00:00,1.34373E+18,"💉 ER nurse Clark described the science behind the rapid development of the #COVID19 as both “amazing” and “fascinating.”

🧬 “While #mRNA vaccination is new, mRNA vaccine research is not,” she said. Via @WisconsinWatch

https://t.co/stY5lZqof6",1
190,ResisterChic,2020-12-29 01:23:04+00:00,1.34373E+18,"Marco Rubio Seems To Suggest Americans Don’t Need COVID Vaccine After He Got Vaccinated 

Sen. Marco Rubio (R-FL) got his COVID vaccination and then said that Dr. Fauci is lying about the number of vaccinations needed for herd immunity.
https://t.co/RLQYk6DeF1 via @politicususa",-1
191,marilyn97281552,2020-12-29 01:16:18+00:00,1.34373E+18,"@GeorgeTakei Gee,  Marco, don’t you wish you hadn’t downplayed the virus so much. Getting the vaccination makes you look like a big, old  hypocrite.",-1
192,kateo,2020-12-29 01:05:14+00:00,1.34372E+18,"@sarita Yeah, I have been seeing a whole lot more casual masklessness around Midtown, and I have to assume it’s due to a cognitive bias suggesting things are safer now that vaccination has begun, in spite of the fact that positivity is *way* up and bound to increase more from Christmas.",-1
193,marilyn97281552,2020-12-29 01:03:21+00:00,1.34372E+18,@PoliticusSarah @politicususa Don’t you really wonder why Marco Rubio deserves to get the vaccination before so many other people?,0
194,truckerjoe51,2020-12-29 00:57:19+00:00,1.34372E+18,@AbigailBimman @globalnews So I run my own private home care company (sole employee) and was wondering where I fall in line for possible vaccination after the frontline and healthcare professionals and more importantly the seniors. I can't resume working without knowing I can't get my clients sick.,0
195,rosey_satx,2020-12-29 00:52:07+00:00,1.34372E+18,Was vaccinated for #COVID19 #Pfizervaccine @pfizer Waited 15 minutes and was done ✅ #vaccine #vaccination #pandemic https://t.co/zZqbAJT051,1
196,fysl,2020-12-29 00:42:18+00:00,1.34372E+18,What are the chances that fast tracking this project got more attention from @fordnation than Ontario’s Covid vaccination plans? https://t.co/kEODgjDo1e,0
197,LouisMonnig,2020-12-29 00:22:03+00:00,1.34371E+18,Finally getting a vaccination slot through my home institution (7 days from now at the earliest) but I already made arrangements for one sooner at a different hospital https://t.co/nyPTdl6TT9,1
198,cathmk,2020-12-29 00:15:43+00:00,1.34371E+18,"Ontario MOH directing vaccination sites to be shuttered 25-27 December is completely unacceptable. @fordnation @celliottability you clearly don’t care, but the suffering and death caused by delayed lock downs and stopping vaccines is blood on your hands. Shocking.",-1
199,BloomingtonFire,2020-12-29 00:14:48+00:00,1.34371E+18,5 days post vaccination and none of our members who received the COVID vaccine have any lingering symptoms or issues.  We encourage everyone to get the vaccine when it is available. @ IU Health Bloomington Hospital https://t.co/rnq07EMaDX,1
200,mrstiffanylewis,2020-12-28 23:58:47+00:00,1.34371E+18,"As a nurse and a leader, I often tell my staff that we must lead by example.  Some times we will lead from the front and sometimes we will lead by following.  Today was monumental for me as I received my COVID-19 vaccination. https://t.co/k0k7O4lLef",1
201,trmallette,2020-12-28 23:54:57+00:00,1.34371E+18,"Mass vaccination is happening, proof to participate has started",1
202,globalrelations,2020-12-28 23:52:38+00:00,1.34371E+18,"If COVID-19 vaccination is required for travel, I guess 2019 was my last year for international travel. I've never taken a flue vaccination and I have no plans to do this one. Yellow fever inoculation is enough...🤷🏾",-1
203,DaniCHurtado_,2020-12-28 23:52:25+00:00,1.34371E+18,JUST IN: @ManateeGov announces its first vaccination distribution site. Beginning THIS Wednesday at the Public Safety Center up to 300 seniors 65+ will be able to receive their vaccination by appointment daily. They plan to release more details tomorrow morning. @mysuncoast,0
204,kmbmarshall,2020-12-28 23:39:47+00:00,1.3437E+18,.@fordnation @celliottability  @ONgov @OntarioPCParty WHERE is the #COVID19 vaccination plan for Ontario? https://t.co/bzL9hYIEkW,0
205,msmariafarrow,2020-12-28 23:32:17+00:00,1.3437E+18,"In 2020 some of us experienced loss, anxiety, fear and death in the epicenter of a pandemic. So for health &amp; for life I got #vaccinated #covidvaccine #vaccination #science #frontline  #nursepractitioner #columbianursing #MaskUp @ColumbiaNeuro @QualityRN_NYP @NeuroSXonhudson https://t.co/i84a26o5Bb",1
206,chrissanislo,2020-12-28 23:28:04+00:00,1.3437E+18,"Vaccination bottleneck? 
We reap what we sow, Ontario! 
(Beer was cheap for about half-an-hour, tho.) https://t.co/auqaiUmOR1",-1
207,WLHEARNS,2020-12-28 22:46:40+00:00,1.34369E+18,"@marcorubio Marco, you would never know you represent the 2nd oldest state. Twenty percent of Florida’s population is older than 65 years old &amp; should have gotten the vaccine before you. Yet, you got in line, took the vaccination like you had captured the first copy of “Call of Duty!” Shame!",-1
208,Teran_Katoba,2020-12-28 22:37:25+00:00,1.34369E+18,"Received my first dose of the COVID vaccination today. Doing it for myself, my family, my job, and because I care about all of you nerds. Fair warning, if you do not like needles, they leave the injection in you for a pretty long time shotwise.",1
209,danielle_lerner,2020-12-28 22:27:58+00:00,1.34369E+18,"@SmugRepublican Vacation, not vaccination",NA
210,HalasPete,2020-12-28 22:24:48+00:00,1.34368E+18,@AgStateStacker Before and after Covid vaccination. https://t.co/fzZM3TQNun,0
211,DonTupset,2020-12-28 22:18:18+00:00,1.34368E+18,"Explaining the New York Post editorial on Trump.
Like the Hat they put on the Snowman That made him dance around.
Rupert Murdoch's vaccination
Must have had some magic too
That turned his head around.",0
212,OwnedByCats1973,2020-12-28 22:13:03+00:00,1.34368E+18,@LCarrington259 @Pepe_the_froggy @inked_20 @joshvice @MKMaybe @jennybethm My mom gets every vaccination under the sun so she’ll be running out to get it when she can. Me I just want to hold out. Just hope she doesn’t get any of the *side effects*. 😳,0
213,Abn_RN,2020-12-28 22:12:30+00:00,1.34368E+18,"If you advocated against social distancing/masks or suggested Covid-19 isn’t deadly or serious then you should be refused vaccination &amp; access to care when you get sick. After all, healthcare isn’t a right, it’s a privilege...right? And you’ll PROBABLY be fine. #mondaythoughts",-1
214,JOSELUISDIEPPA,2020-12-28 22:09:06+00:00,1.34368E+18,Orange County Convention Center to become COVID-19 vaccination site tomorrow. Free vaccine 💉,0
215,IzzoJulie,2020-12-28 21:54:38+00:00,1.34368E+18,Volunteering day @MDAndersonNews COVID19 vaccination clinics #ItTakesAVillage #ThisIsOurShot #GivingBack #WeAreInThisTogether #MaskUp https://t.co/LeNcYxDgVm,0
216,TinaYazdani,2020-12-28 21:53:43+00:00,1.34368E+18,"Province’s response to vaccination slowdowns: “over the holidays, hospital sites administering vaccines requested to operate on amended schedules...we anticipate getting through 90,000 doses at 19 hospital sites in the next several days.” 13,200 Ontarians vaccinated so far. More: https://t.co/g1JtpMRDIX",0
217,JoCoWash,2020-12-28 21:45:13+00:00,1.34367E+18,Los Angeles residents are able to add COVID vaccination proof to Apple Wallet now. What about the DMV area?,0
218,oxfordlarry,2020-12-28 21:36:40+00:00,1.34367E+18,"We had our first Covid19 vaccination today. Big smiles under our masks! 
#ThisIsOurShot https://t.co/xWgP7s8Flb",1
219,RockinSportz,2020-12-28 21:26:01+00:00,1.34367E+18,Critics slam Ford government over holiday vaccination slowdown https://t.co/Jmgo4fj0le,-1
220,SCEMS1,2020-12-28 21:20:06+00:00,1.34367E+18,"I had a long conversation today with someone I've considered a friend for many years who is STILL against the vaccine. Pls, esp my EMS folks, GET THE VACCINE. For you, your families, and your patients. Its not a joke, its real; and it's killing us. #EMSvax #vaccination #ems https://t.co/ZYrHdu4Cn7",1
221,futuretwunk,2020-12-28 21:18:33+00:00,1.34367E+18,Queen of vaccination https://t.co/L5iwbHnita,0
222,UthyrTheImpure,2020-12-28 21:08:32+00:00,1.34367E+18,@LilScarface609 @GovMurphy Liberty &gt; Safety. Take the vaccination and quit crying for tyrants to impeed on others rights so you feel safe.,1
223,IMPACT4HC,2020-12-28 21:02:37+00:00,1.34366E+18,Chicago Health Alert Network: Vaccination Options for Healthcare Personnel Not Affiliated with Hospitals or Health Systems #protectchicago https://t.co/WPvEsgtrjB https://t.co/HfxJZfWRJ8,0
224,UMADBRO2587,2020-12-28 20:47:22+00:00,1.34366E+18,"Glad to see the target vaccination goal by January 1st of 20 million in the US is going so well with only 4 days left in the year.

We currently have 2 million vaccinations administered in America.

Only 18 million needed in 4 days to reach the goal.

Well done 👏",0
225,Helen_Highly,2020-12-28 20:34:22+00:00,1.34366E+18,@Jadenewt @ASparklyWTF @MollyJongFast Ok maybe. But really. How many in-depth discussions of dry ice did you hear during that first week of vaccination? Why did not one reporter talk about the durability of the vaccine? It’s newsworthy. Such a disturbing dumbing down of news (esp at a time when govt info is absent).,-1
226,onetto_3athlete,2020-12-28 20:31:49+00:00,1.34366E+18,🙌 My better half was able to get her COVID19 vaccine today! Way to go and continue to lead by example! 🎉🤗🥰 #vaccination #COVID19Vaccine #MaskUp #MedTwitter #emergencymedicine #ERAS2021 #StopTheSpread #VaccinesWork #CHLA https://t.co/sIQHUmt1uj,1
227,evanavratil42,2020-12-28 20:17:45+00:00,1.34365E+18,"@OntarioHealthOH we deserve more transparency about the progress of the vaccination. Daily info on number of doses received by Canada, received by Ontario, number of doses administered in Ontario, daily and to date. Is Ontario receiving its fair share based on population?",-1
228,JbrunoKFOR,2020-12-28 20:12:26+00:00,1.34365E+18,Deputy Chief of Operations Mike Walker now speaking about the Covid vaccination process.,0
229,evanavratil42,2020-12-28 19:59:40+00:00,1.34365E+18,"@celliottability we have a lack of information on the progress of the vaccination. We need daily updates on the number of doses received by Canada, Ontario. How many doses administered in Ontario daily and to date. Is Ontario getting its fair share?",-1
230,allan_k_grillMD,2020-12-28 19:50:31+00:00,1.34365E+18,"I was on-call this past weekend @Sunnybrook Long-term care Veterans Centre, and today I returned to receive my #CovidVaccine, administered by @kfleming_md, Chief of our Family Med dept. A sincere thank you 🙏 2 everyone working in the vaccination clinic today. @DoctorAndySmith https://t.co/fFXWP763Lu",1
231,dyneshiarenae,2020-12-28 19:49:16+00:00,1.34365E+18,My heart is overwhelmed with the numbers that were in line for their vaccination as I was leaving from receiving mine,1
232,BobBrentTO,2020-12-28 19:48:27+00:00,1.34365E+18,@dmrider Covid-19🦠 family holiday priority access vaccination 💉program!! 😳‼️,NA
233,shanyaxox_,2020-12-28 19:39:41+00:00,1.34364E+18,Do y’all truly believe the vaccination will end this?,-1
234,dogandwinelover,2020-12-28 19:13:42+00:00,1.34364E+18,Europe Begins Vaccination Rollout As Mutant Strain Leads To New Restrict... https://t.co/UXVl3cnqbn via @YouTube,0
235,sarah052794,2020-12-28 19:13:13+00:00,1.34364E+18,Europe Begins Vaccination Rollout As Mutant Strain Leads To New Restrict... https://t.co/z194F9oQCB via @YouTube,0
236,Helen_Highly,2020-12-28 19:06:22+00:00,1.34363E+18,"@ASparklyWTF @MollyJongFast I think I heard Biden say he’s aiming for upping it to 1 million vaccines per day. Even if he succeeds, that cuts 100% vaccination down to one full year. OK, say only 80% needed for herd immunity. We’re still talking about nearly a year from now. 
Reality: 🤷‍♀️",0
237,OLPSameeraAli,2020-12-28 19:05:05+00:00,1.34363E+18,"Well said! Last time I checked, viruses don't go on holidays! The most vulnerable in our communities are being affected by this unfair and irresponsible vaccination pause https://t.co/1xJpBkRUuy",-1
238,MonicaPantoja15,2020-12-28 18:59:58+00:00,1.34363E+18,"@Royals_Jun Baseball , I hope we get to go to the games this year.  If I have to show my vaccination card at the door I will do it.😷 https://t.co/Fkwc0caPWo",1
239,DeanaSacks,2020-12-28 18:42:06+00:00,1.34363E+18,"@dad_liams My article is online now, titled, The Vaccine Controversy and Constitutional Limits to Coerced Vaccination. Vaccines are coerced because schools and employers require them and most people lack the funds to walk away. The number of coerced vaccines on kids now is obscene.",-1
240,AlbertKamps,2020-12-28 18:41:40+00:00,1.34363E+18,"@CPCDouches @DonMartinCTV @fordnation Typical name calling from a leftwing hack.
Let me know when "" the greatest healthcare system in the world"" catches up on vaccination rates with the US.",-1
241,geopolytica,2020-12-28 18:34:16+00:00,1.34363E+18,"Travel Insurers Likely To Make Vaccination A Requirement, New Report Finds

https://t.co/1Dntjq7oSm",0
242,Jane_Gillon,2020-12-28 18:27:58+00:00,1.34362E+18,"Too funny😂 

But it’s not funny that #Ontario has fallen behind in Covid19 vaccination😫 get going @fordnation https://t.co/NmAa4O36dU",-1
243,Auricchio_Laura,2020-12-28 18:25:48+00:00,1.34362E+18,"I missed this post the first time around (5 years ago!) but it’s even more relevant today: how Marie-Antoinette used her coiffure to encourage smallpox vaccination. (Not mentioned in the article:  #Lafayette was an early adopter too!) @HottyCouture

https://t.co/rWqGtes6Q0",NA
244,JulkaDr,2020-12-28 18:24:42+00:00,1.34362E+18,"Modena vaccine 1 of 2 done today. Efficient, professional and very well done at OSU East Hospital. No pain with the shot. No immediate side effects or issues. Thank you @OSUWexMed for keeping all health care team members safe. #vaccination #COVIDー19",1
245,SiebergsTheName,2020-12-28 17:56:34+00:00,1.34362E+18,So the people that account for most of the deaths in MN are being neglected instead of protected? Who the hell is in charge of making MN’s vaccination plan?!🤦🏻‍♀️ https://t.co/uhHwo5h3xd,-1
246,InclusivCare,2020-12-28 17:48:18+00:00,1.34361E+18,"Healthcare Heroes, taking care of #HealthcareHeroes! 😷 💜💙 Our team worked hard on Saturday, during our drive through COVID-19 vaccination for our staff.

InclusivCare is so thankful to have access to this groundbreaking vaccine. Stand by for more info soon. #inclusivcares https://t.co/1UIASsSurJ",1
247,santa_care,2020-12-28 17:48:09+00:00,1.34361E+18,"@ProfLWiley We have a number of patients in long term care facilities and can absolutely deliver and administer and track the vaccination process.  

It’s what we do in primary care. 

Add to it allied health workers who may not have hospital appointments (psychiatry, psychology, nutrition).",0
248,Macros1971,2020-12-28 17:43:19+00:00,1.34361E+18,"@LASDBrink If masks worked, we would have cleared lockdowns out of EVERY state by now! The vaccine needs to go to those as HIGHEST RISK FIRST! If first responders are in a high risk group, then they should receive expedited vaccination, but elderly and high risk people go FIRST!",1
249,k_zachman1234,2020-12-28 17:36:50+00:00,1.34361E+18,I’m scheduled to get my COVID-19 vaccination tonight. I’m doing this for my husband who’s had 3 open heart surgeries and my 4 month old. Quit being selfish and wear the mask.,1
250,WLHEARNS,2020-12-28 17:27:16+00:00,1.34361E+18,"@marcorubio Funny, how you said this after you received your vaccination. Only you would walk the plank on a sunken ship.",-1
251,LatheOfDreams,2020-12-28 17:25:28+00:00,1.34361E+18,Victoria got her COVID-19 vaccination (Moderna) this morning! https://t.co/xkMlCvkYuI,0
252,mapleridgered,2020-12-28 17:18:22+00:00,1.34361E+18,"@laughsinBRRRT @bruceanderson @fordnation Any thoughts on the 80,000 doses the federal government has acquired and provided to Ontario that are sitting idle while Premier Dad closes vaccination centres for the holidays?",-1
253,IrishmanShaner,2020-12-28 17:13:14+00:00,1.34361E+18,@fordnation @SkellyHamilton @celliottability check it out!!!    Can we get this vaccination campaign off the ground already?  💉 🧑‍⚕️ 👨‍⚕️ 👩🏼‍⚕️ #COVID19 #CovidVaccine https://t.co/OiyLUQg4o3,0
254,santa_care,2020-12-28 17:06:41+00:00,1.3436E+18,"@darakass @rkhamsi @NYGovCuomo We are intended to report using our EMR and Statewide vaccination database (CAIR) to whom each dose is given. 

Of course this is entirely theoretical since, well....   none have been allocated to our clinic.",0
255,dheerajkamra1,2020-12-28 17:06:29+00:00,1.3436E+18,"#mycovidvax @ABIMcert #COVID19 

It’s an honor to be able to lead by example for my community and be among the first to receive a COVID-19 vaccination. It’s the responsible thing to do. #MyCOVIDVax https://t.co/9jlIIGGMW8",1
256,finfan74,2020-12-28 16:59:52+00:00,1.3436E+18,"I work in a forensic hospital and I just got pt 1 of the vaccine. Along with about 100 others. So far no negative symptoms or adverse reactions. 
1 person has had a minor reaction, high blood pressure chest pains.
Ill post my experience for others.
#vaccination 
#Covid_19",1
257,Zancett,2020-12-28 16:32:34+00:00,1.3436E+18,"@RachelNotley Is there any truth to the rumor @jkenney is slowing down the vaccinating process, trying to get more money or some other dumb reason?

#Alberta #vaccination",0
258,havefaith1992,2020-12-28 16:30:12+00:00,1.3436E+18,"Almost everywhere I go. Do you have a mask sir?” No. No. No. No. No. No. No. No! Not wearing a face diaper. 😷 Next thing you know, “Do you have your vaccination card sir?” 🙄",-1
259,PortageCoHealth,2020-12-28 16:06:29+00:00,1.34359E+18,"Ohio’s goals are to save lives and #SlowTheSpread of the virus. In the early #vaccination phase, the focus is on those most at risk &amp; essential healthcare workers caring for #COVID19 patients. Learn more ➡️  https://t.co/VymD65CLZA #InThisTogetherOhio https://t.co/q8AYZaqbvk",0
260,BenjamminGold,2020-12-28 16:03:12+00:00,1.34359E+18,"Yes, especially your latter point!!How many of the naysayers were 1st in line for the vaccination as soon as available!?!   
Dr. Fauci is a scientist, and made statements with caution and based on data available at the time! https://t.co/yUJSWf0wAd",1
261,marlawd,2020-12-28 16:00:42+00:00,1.34359E+18,@sparkytor Infuriating that #Ontario has been so lax and lackadaisical in its approach to its #covid_19 vaccination programme! There is no excuse. #onpoli,-1
262,HalletJulie,2020-12-28 15:59:45+00:00,1.34359E+18,My understanding is that many HCWs volunteered for vaccination clinics. But told not needed because clinics were to be closed. Not staffing issue. An organization &amp; planning issue. Don’t blame HCWs that bail you out every single time @fordnation @celliottability #COVID19Ontario https://t.co/aNP9WEQIjg,-1
263,albireo_50,2020-12-28 15:59:12+00:00,1.34359E+18,@RepKatiePorter It should not be viewed as stimulus. That is a misnomer as we really are talking about survival for millions of people.  Relief to people should be substantial and sustained for those that need it until we've achieved vaccination-based herd Immunity.  Corporations can wait.,1
264,marlawd,2020-12-28 15:55:41+00:00,1.34359E+18,#Ontario’s decision to close vaccination programs over the Christmas &amp; New Year’s holidays shows blindness to the continued growth of the #covid_19 #pandemic and a disturbingly obtuse view of the religious diversity of Ontario residents &amp; medical staff.#onpoli https://t.co/xugRAngvy3,-1
265,inrandomorder,2020-12-28 15:18:15+00:00,1.34358E+18,"And this warrants a press release? C’mon GOP, we already know your plans for impeaching @GovAndyBeshear &amp; wasting our taxpayer money. No more political stunts needed. I want our Governor vaccinated...and everyone else. 

Just👏Do👏Your👏Job. #COVID19 #teamkentucky #vaccination https://t.co/3N54reqa1C",-1
266,Siva0227,2020-12-28 15:17:06+00:00,1.34358E+18,"Play it smart and release it on OTT during the pandemic. After vaccination and what not, release in theatre. Until then, be safe.",0
267,TheCulinaryLens,2020-12-28 15:09:41+00:00,1.34357E+18,@agrenell And Procare is based within the same group. They’re not following vaccination protocols,-1
268,zroadruner,2020-12-28 15:07:04+00:00,1.34357E+18,"CORONAVIRUS

Report: Travel Insurers Likely To Make Vaccination A Requirement

https://t.co/0UdKESR37u",0
269,TheJeffSteere,2020-12-28 15:01:40+00:00,1.34357E+18,"Just because I had #COVID19, doesn’t mean I can’t get it again. I’m making sure I’m safer for my family, friends, coworkers, community and patients. Thank you to @bucks_rescue and @LowerBucksHosp for ensuring that we are all safe! #ems #pandemic #vaccination https://t.co/kWLSPCzNYC",NA
270,roscopes,2020-12-28 15:01:11+00:00,1.34357E+18,"#Alexa, my #horoscope guru, says check for facts not just feelings....

#astrology #DailyBriefing #DailyHoroscope #VladimirPutin #vaccination #CapricornSeason https://t.co/ock2MlfZoW",NA
271,zebratigre,2020-12-28 14:59:41+00:00,1.34357E+18,Feeling frisky after his vaccination? https://t.co/OswIVapwct,NA
272,loansbymarya,2020-12-28 14:41:06+00:00,1.34357E+18,@GenevieveLee19 @davidmweissman @marcorubio I am a high risk individual. I never go anywhere except doc appointments. We had a Zoom Christmas. I also will be waiting months to receive a vaccination. Side note: my husband lost his job 12/23/20...,0
273,PhilipHCohen,2020-12-28 14:37:35+00:00,1.34357E+18,"Here’s my latest newsletter including COVID-19 + vaccination updates, #Hoboken’s 100% score on @humanrightscam2 Municipal Equality Index 🏳️‍🌈 and Holiday &amp; New Years Wishes 🎉.
👇🏼👇🏼👇🏼
https://t.co/n0V2evwTUn

Please let me know what you think or contact me at HobokenPhil@gmail.com https://t.co/mY5aS3UbEh",0
274,ToledoFire,2020-12-28 14:35:45+00:00,1.34357E+18,"Toledo Fire &amp; Rescue Department
Media Release - RELEASE DATE: Dec 28, 2020
 
A Message From Toledo Fire Chief Brian Byrd - First Responder COVID-19 Vaccination 
 
Toledo, Ohio (Dec 28, 2020): As Chief of the Toledo Fire &amp; Rescue Department, I encourage... https://t.co/DT5rveNnkW https://t.co/zVk0ebErM7",NA
275,StevenM79935864,2020-12-28 14:25:37+00:00,1.34356E+18,As a Florida resident I can tell you it is a mess here. Now Governor DeSantis is writing his own vaccination guidelines instead of following CDC. He’s got everyone so confused no one knows when they can get their vaccine. https://t.co/6Pttct0I2L,-1
276,justjp5,2020-12-28 14:11:02+00:00,1.34356E+18,"AOC still getting backlash, I never heard how many old people she shoved aside to get to the head of the line for her vaccination. She does think she is most important but she is not.",-1
277,sultanaj73,2020-12-28 14:03:19+00:00,1.34356E+18,#ScienceMatters #vaccination https://t.co/CdXW7a1ngL,0
278,lorierickson,2020-12-28 13:34:20+00:00,1.34355E+18,@bikeshopgirlcom By getting my Covid-19 vaccination. Followed by a bike tide.,0
279,GeorgiaNews66,2020-12-28 13:29:23+00:00,1.34355E+18,CDC issues new COVID vaccination guidance for people with pre-existing conditions.  -  https://t.co/ANItAJGuWi,0
280,KTBrushett,2020-12-28 13:02:58+00:00,1.34354E+18,So where are all the Conservatives complaining that vaccination is going too slow or are they on vacation as well?,0
281,PeterFHyatt,2020-12-28 12:53:29+00:00,1.34354E+18,"“When polls said only about half of all Americans would take a vaccine, I was saying herd immunity would take 70 to 75 percent …Then, when newer surveys said 60 percent or more would take it, I thought, ‘I can nudge this up a bit,’ so I went to 80,85.""

#FauciLies #vaccination",-1
282,TropicNebula,2020-12-28 12:44:57+00:00,1.34354E+18,@marcorubio Yet here you are getting your vaccination BEFORE some People who actually need it to be able to walk out their door . Typical Republican move . Took a page out of Cheetopuffs handbook ? How can you stand behind someone who belittled you so badly? You have no moral compass,-1
283,Hanigsberg,2020-12-28 12:14:40+00:00,1.34353E+18,Thread on #COVID19 vaccination in Ontario over the holiday season. Thank you hospitals for taking on this additional responsibility #onhealth https://t.co/e2FQbv5SwW,1
284,DenisePaxlux,2020-12-28 12:06:13+00:00,1.34353E+18,"@jkwan_md @LWaler I would volunteer to help in any way as well. Many years working in developmental service sector, case coordination, retired, put me anywhere. Many willing to be of service. If PH isn’t at vaccination task force table, there will be a disconnect. Trust in process eroded",NA
285,StigmabaseN,2020-12-28 12:00:03+00:00,1.34353E+18,Fighting Stigma: Government defends delay of Ireland's Covid-19 vaccine roll-out: The Tánaiste and Minister for Health have defended the rate at which the Covid-19 vaccination programme will commence in Ireland. Share this article. https://t.co/qsXLgOBlGp,0
286,DouglasWhalley,2020-12-28 11:44:21+00:00,1.34352E+18,"@StevenDelDuca @OntLiberal @fordnation Sorry are you really suprised that a government @fordnation that would delay the shutdown so people can complete their Xmas shopping, would shut down vaccination clinics so they can take vacations
@fordnation needs to get in the game, or get out of the way
#FordfailedOntario",-1
287,charlielangton,2020-12-28 11:14:51+00:00,1.34352E+18,Residents and staff at nursing homes across Michigan will begin receiving #COVIDー19 #vaccination thanks to @CVSHealth - @WWJ950 @FOX2News https://t.co/S6pdEgOYoO,1
288,wideman,2020-12-28 08:11:22+00:00,1.34347E+18,@KulpG @LionelMedia Just to go to get the vaccination and I think fighting will not be necessary 😂,0
289,BahlPierre,2020-12-28 08:08:30+00:00,1.34347E+18,"@francoislegault @andrelamontagn2 @LP_LaPresse https://t.co/oightFCI1S
Le président de la Bosnie-Herzégovine ne détruit pas son pays pour faire de l'argent avec une vaccination dangereuse et inutile Legault, tes compagnies pharmaceutiques à Mirabel, t'es en conflit d'intérêt Legault",NA
290,chrisw442,2020-12-28 07:51:27+00:00,1.34346E+18,Why won’t we close the airports until vaccination? https://t.co/mgIh3iUiXn,0
291,CFCFanVI,2020-12-28 07:49:32+00:00,1.34346E+18,We need to hurry the vaccination process. Far too slow! #COVID19BC https://t.co/0A1bSG6s4k,-1
292,Kool_breezingtn,2020-12-28 07:48:35+00:00,1.34346E+18,"Latest updates as South Korea accelerates efforts to launch vaccination programme, South A @AJEnglish https://t.co/GdvwtQ8Oer https://t.co/Wb9ITtPAUO",0
293,CFCFanVI,2020-12-28 07:39:59+00:00,1.34346E+18,"2/2 but how was this person allowed to fly here if non essential? Don’t they have to justify why they’re flying? 

If essential, just who are they? 

Months of this... and now probably months more..

We need faster roll out of the vaccination program.",-1
294,zackgutin,2020-12-28 06:26:53+00:00,1.34344E+18,"@BrianDuffield Wife is a 2nd grade teacher in LAUSD, she gets a fancy vaccination spot. She just checked and came in with 3.5m ahead of her in LA County",1
295,StigmabaseN,2020-12-28 06:07:03+00:00,1.34344E+18,"Fighting Stigma: Vaccination programme: The health workers and people of Ireland surely deserve better. – Yours, etc,. JOSEPH MEEHAN,. Firhouse,. Dublin 24. Sir, – This year's sad litany of ... https://t.co/RKVKcZa3fG",0
296,MinnesotaMan976,2020-12-28 05:38:14+00:00,1.34343E+18,"Dr. Anthony Fauci lied about masks in March 2020

@DrAFauci has been distorting the level of vaccination needed for herd immunity

It isn’t just him
Many in elite bubbles believe the American Public doesn’t know “what’s good for them” so to be tricked into “doing the right thing” https://t.co/eQ49YNnmMO",-1
297,iAmeriCaRR,2020-12-28 05:30:13+00:00,1.34343E+18,"@gustave_f_perna @USAmbROK Our Korean friends need to get an early start to C19 vaccination of their medical workers. Let’s get them 100,000 doses now and another 100,000 doses in 21 days of the Pfizer C19 vaccine. https://t.co/EHQtIKCaOZ",1
298,krisdouglas81,2020-12-28 05:24:31+00:00,1.34343E+18,"Though she has had Covid already. Someone explain this to me? I’m not surprised by the intimidation of a person’s livelihood, that’s been commonplace almost all year here in MN. But why if she had Covid less than 2 months ago was she a candidate for the vaccination? 🤔",0
299,krisdouglas81,2020-12-28 05:24:31+00:00,1.34343E+18,I remember watching a Press conference where @GovTimWalz said who would be first receiving the vaccination. Those who have already had Covid would go to the back of the line. Yet a friend of mine is a nurse &amp; was threatened with her job to get the vaccination last week even,-1
